Name,File Name,Puzzle Type,Score,Solved?
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipCellController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipCellFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipClue.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipClueView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipClueView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipElementView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship,BattleshipView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,AdjacentShipsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,ContinueShipDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,FinishWithShipsDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,FinishWithWaterDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,IncompleteShipContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,SegmentTypeDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,SegmentTypeCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,ShipLocationCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,ShipOrWaterCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,SurroundShipDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,TooFewInFleetContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,TooFewRowColContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,TooManyInFleetContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/battleship/rules,TooManyRowColContradiction.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,Fillapix.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixCellController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixCellFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixCellType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixElementView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixUtilities.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix,FillapixView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix/rules,BlackOrWhiteCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix/rules,FinishWithBlackDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix/rules,FinishWithWhiteDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix/rules,TooFewBlackCellsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/fillapix/rules,TooManyBlackCellsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,Heyawake.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,HeyawakeBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,HeyawakeCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,HeyawakeController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,HeyawakeElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,HeyawakeExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,HeyawakeFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,HeyawakeImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake,HeyawakeView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,AdjacentBlacksContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,BlackOrWhiteCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,BlackPathDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,BottleNeckDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,FillRoomBlackDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,FillRoomWhiteDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,OneRowDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,PreventWhiteLineDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,RoomTooEmptyContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,RoomTooFullContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,ThreeByThreeDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,TwoInCornerDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,WhiteAreaContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,WhiteAroundBlackDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,WhiteEscapeDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,WhiteLineContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,ZigZagCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/heyawake/rules,ZigZagWhiteDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/elements,BlackTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/elements,BulbTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/elements,NumberTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUp.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpCellController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpCellFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpCellType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup,LightUpView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,BulbsInPathContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,BulbsOutsideDiagonalDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,CannotLightACellContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,EmptyCellinLightDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,EmptyCornersDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,FinishWithBulbsDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,FinishWithEmptyDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,LightOrEmptyCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,MustLightDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,SatisfyNumberCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,TooFewBulbsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/lightup/rules,TooManyBulbsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,EditLineCommand.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,Masyu.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuCellFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuLine.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuLineView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu,MasyuView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,BadLoopingContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,BlackContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,BlackEdgeDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,BlackSplitCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,BlockedBlackDirectRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,ConnectedCellsBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,FinishPathBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,NearWhiteBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,NoOptionsContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,NormalSplitCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,OnlyOneChoiceBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,OnlyTwoContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,WhiteContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,WhiteEdgeBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/masyu/rules,WhiteSplitCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/elements,BlackTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/elements,NumberTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/elements,UnknownTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/elements,WhiteTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,Nurikabe.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeCellFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeUtilities.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe,NurikabeView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,BlackBetweenRegionsBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,BlackBottleNeckBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,BlackOrWhiteCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,BlackSquareContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,CannotReachCellBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,CornerBlackBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,FillinBlackBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,FillinWhiteBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,IsolateBlackContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,MultipleNumbersContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,NoNumberContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,PreventBlackSquareBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,SurroundRegionBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,TooFewSpacesContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,TooManySpacesContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,UnreachableWhiteCellContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/nurikabe/rules,WhiteBottleNeckBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle,PuzzleElementTypes.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic,BasicRuleAtomic.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic,BasicRule_Generic.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/elimination,BasicRuleAndElimination.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/elimination,BasicRuleBiconditionalElimination.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/elimination,BasicRuleConditionalElimination.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/elimination,BasicRuleNotElimination.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/elimination,BasicRuleOrElimination.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/elimination,BasicRule_GenericElimination.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/introduction,BasicRuleAndIntroduction.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/introduction,BasicRuleBiconditionalIntroduction.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/introduction,BasicRuleConditionalIntroduction.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/introduction,BasicRuleNotIntroduction.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/introduction,BasicRuleOrIntroduction.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/basic/introduction,BasicRule_GenericIntroduction.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/caserule,CaseRuleAnd.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/caserule,CaseRuleAtomic.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/caserule,CaseRuleBiconditional.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/caserule,CaseRuleConditional.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/caserule,CaseRuleOr.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/caserule,CaseRule_Generic.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/caserule,CaseRule_GenericStatement.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/contradiction,ContradictionRuleAnd.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/contradiction,ContradictionRuleAtomic.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/contradiction,ContradictionRuleBiconditional.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/contradiction,ContradictionRuleConditional.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/contradiction,ContradictionRuleNot.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/contradiction,ContradictionRuleOr.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable/rules/contradiction,ContradictionRule_GenericStatement.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTable.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableCell$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableCellFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableCellType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableElementView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableOperation.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableStatement.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/shorttruthtable,ShortTruthTableView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,ClueCommand.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,DuplicateNumberContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,ExceedingVisibilityContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,FixedMaxBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,InsufficientVisibilityContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,LastCellBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,LastNumberBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,NEdgeBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,OneEdgeBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,PossibleContentsCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers/rules,UnresolvedCellContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,Skyscrapers.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersCellFactory.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersClue.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersClueView$1.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersClueView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersElementView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersExporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersImporter.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersLine.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersLineView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/skyscrapers,SkyscrapersView.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku/elements,NumberTile.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,GroupType.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,PossibleNumberCaseBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku/rules,AdvancedDeductionBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku/rules,LastCellForNumberBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku/rules,LastNumberForCellBasicRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku/rules,NoSolutionContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku/rules,PossibleCellCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku/rules,PossibleNumberCaseRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku/rules,RepeatedNumberContradictionRule.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,Sudoku.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,SudokuBoard.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,SudokuCell.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,SudokuCellController.class,Invalid,,Ungradeable
build/classes/java/main/edu/rpi/legup/puzzle/sudoku,SudokuCellFactory.class,Invalid,,Ungradeable
